"title","keywords","link"
"amsr-e-l3-dailyland-v06-20060508","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.08/AMSR_E_L3_DailyLand_V06_20060508.hdf"
"amsr-e-l3-dailyland-v06-20060509","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.09/AMSR_E_L3_DailyLand_V06_20060509.hdf"
"amsr-e-l3-dailyland-v06-20060510","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.10/AMSR_E_L3_DailyLand_V06_20060510.hdf"
"amsr-e-l3-dailyland-v06-20060511","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.11/AMSR_E_L3_DailyLand_V06_20060511.hdf"
"amsr-e-l3-dailyland-v06-20060512","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.12/AMSR_E_L3_DailyLand_V06_20060512.hdf"
"amsr-e-l3-dailyland-v06-20060513","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.13/AMSR_E_L3_DailyLand_V06_20060513.hdf"
"amsr-e-l3-dailyland-v06-20060514","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.14/AMSR_E_L3_DailyLand_V06_20060514.hdf"
"amsr-e-l3-dailyland-v06-20060515","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.15/AMSR_E_L3_DailyLand_V06_20060515.hdf"
"amsr-e-l3-dailyland-v06-20060516","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.16/AMSR_E_L3_DailyLand_V06_20060516.hdf"
"amsr-e-l3-dailyland-v06-20060517","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.17/AMSR_E_L3_DailyLand_V06_20060517.hdf"
"amsr-e-l3-dailyland-v06-20060518","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.18/AMSR_E_L3_DailyLand_V06_20060518.hdf"
"amsr-e-l3-dailyland-v06-20060519","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.19/AMSR_E_L3_DailyLand_V06_20060519.hdf"
"amsr-e-l3-dailyland-v06-20060520","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.20/AMSR_E_L3_DailyLand_V06_20060520.hdf"
"amsr-e-l3-dailyland-v06-20060521","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.21/AMSR_E_L3_DailyLand_V06_20060521.hdf"
"amsr-e-l3-dailyland-v06-20060522","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.22/AMSR_E_L3_DailyLand_V06_20060522.hdf"
"amsr-e-l3-dailyland-v06-20060523","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.23/AMSR_E_L3_DailyLand_V06_20060523.hdf"
"amsr-e-l3-dailyland-v06-20060524","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.24/AMSR_E_L3_DailyLand_V06_20060524.hdf"
"amsr-e-l3-dailyland-v06-20060525","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.25/AMSR_E_L3_DailyLand_V06_20060525.hdf"
"amsr-e-l3-dailyland-v06-20060526","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.26/AMSR_E_L3_DailyLand_V06_20060526.hdf"
"amsr-e-l3-dailyland-v06-20060527","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.27/AMSR_E_L3_DailyLand_V06_20060527.hdf"
"amsr-e-l3-dailyland-v06-20060528","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.28/AMSR_E_L3_DailyLand_V06_20060528.hdf"
"amsr-e-l3-dailyland-v06-20060529","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.29/AMSR_E_L3_DailyLand_V06_20060529.hdf"
"amsr-e-l3-dailyland-v06-20060530","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.30/AMSR_E_L3_DailyLand_V06_20060530.hdf"
"amsr-e-l3-dailyland-v06-20060531","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.31/AMSR_E_L3_DailyLand_V06_20060531.hdf"
"amsr-e-l3-dailyland-v06-20060601","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.01/AMSR_E_L3_DailyLand_V06_20060601.hdf"
"amsr-e-l3-dailyland-v06-20060602","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.02/AMSR_E_L3_DailyLand_V06_20060602.hdf"
"amsr-e-l3-dailyland-v06-20060603","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.03/AMSR_E_L3_DailyLand_V06_20060603.hdf"
"amsr-e-l3-dailyland-v06-20060604","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.04/AMSR_E_L3_DailyLand_V06_20060604.hdf"
"amsr-e-l3-dailyland-v06-20060605","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.05/AMSR_E_L3_DailyLand_V06_20060605.hdf"
"amsr-e-l3-dailyland-v06-20060606","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.06/AMSR_E_L3_DailyLand_V06_20060606.hdf"
"amsr-e-l3-dailyland-v06-20060607","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.07/AMSR_E_L3_DailyLand_V06_20060607.hdf"
"amsr-e-l3-dailyland-v06-20060608","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.08/AMSR_E_L3_DailyLand_V06_20060608.hdf"
"amsr-e-l3-dailyland-v06-20060609","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.09/AMSR_E_L3_DailyLand_V06_20060609.hdf"
"amsr-e-l3-dailyland-v06-20060610","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.10/AMSR_E_L3_DailyLand_V06_20060610.hdf"
"amsr-e-l3-dailyland-v06-20060611","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.11/AMSR_E_L3_DailyLand_V06_20060611.hdf"
"amsr-e-l3-dailyland-v06-20060612","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.12/AMSR_E_L3_DailyLand_V06_20060612.hdf"
"amsr-e-l3-dailyland-v06-20060613","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.13/AMSR_E_L3_DailyLand_V06_20060613.hdf"
"amsr-e-l3-dailyland-v06-20060614","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.14/AMSR_E_L3_DailyLand_V06_20060614.hdf"
"amsr-e-l3-dailyland-v06-20060615","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.15/AMSR_E_L3_DailyLand_V06_20060615.hdf"
"amsr-e-l3-dailyland-v06-20060616","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.16/AMSR_E_L3_DailyLand_V06_20060616.hdf"
"amsr-e-l3-dailyland-v06-20060617","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.17/AMSR_E_L3_DailyLand_V06_20060617.hdf"
"amsr-e-l3-dailyland-v06-20060618","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.18/AMSR_E_L3_DailyLand_V06_20060618.hdf"
"amsr-e-l3-dailyland-v06-20060619","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.19/AMSR_E_L3_DailyLand_V06_20060619.hdf"
"amsr-e-l3-dailyland-v06-20060620","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.20/AMSR_E_L3_DailyLand_V06_20060620.hdf"
"amsr-e-l3-dailyland-v06-20060621","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.21/AMSR_E_L3_DailyLand_V06_20060621.hdf"
"amsr-e-l3-dailyland-v06-20060622","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.22/AMSR_E_L3_DailyLand_V06_20060622.hdf"
"amsr-e-l3-dailyland-v06-20060623","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.23/AMSR_E_L3_DailyLand_V06_20060623.hdf"
"amsr-e-l3-dailyland-v06-20060624","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.24/AMSR_E_L3_DailyLand_V06_20060624.hdf"
"amsr-e-l3-dailyland-v06-20060625","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.25/AMSR_E_L3_DailyLand_V06_20060625.hdf"
"amsr-e-l3-dailyland-v06-20060626","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.26/AMSR_E_L3_DailyLand_V06_20060626.hdf"
"amsr-e-l3-dailyland-v06-20060627","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.27/AMSR_E_L3_DailyLand_V06_20060627.hdf"
"amsr-e-l3-dailyland-v06-20060628","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.28/AMSR_E_L3_DailyLand_V06_20060628.hdf"
"amsr-e-l3-dailyland-v06-20060629","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.29/AMSR_E_L3_DailyLand_V06_20060629.hdf"
"amsr-e-l3-dailyland-v06-20060630","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.06.30/AMSR_E_L3_DailyLand_V06_20060630.hdf"
"amsr-e-l3-dailyland-v06-20060701","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.01/AMSR_E_L3_DailyLand_V06_20060701.hdf"
"amsr-e-l3-dailyland-v06-20060702","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.02/AMSR_E_L3_DailyLand_V06_20060702.hdf"
"amsr-e-l3-dailyland-v06-20060703","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.03/AMSR_E_L3_DailyLand_V06_20060703.hdf"
"amsr-e-l3-dailyland-v06-20060704","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.04/AMSR_E_L3_DailyLand_V06_20060704.hdf"
"amsr-e-l3-dailyland-v06-20060705","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.05/AMSR_E_L3_DailyLand_V06_20060705.hdf"
"amsr-e-l3-dailyland-v06-20060706","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.06/AMSR_E_L3_DailyLand_V06_20060706.hdf"
"amsr-e-l3-dailyland-v06-20060707","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.07/AMSR_E_L3_DailyLand_V06_20060707.hdf"
"amsr-e-l3-dailyland-v06-20060708","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.08/AMSR_E_L3_DailyLand_V06_20060708.hdf"
"amsr-e-l3-dailyland-v06-20060709","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.09/AMSR_E_L3_DailyLand_V06_20060709.hdf"
"amsr-e-l3-dailyland-v06-20060710","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.10/AMSR_E_L3_DailyLand_V06_20060710.hdf"
"amsr-e-l3-dailyland-v06-20060711","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.11/AMSR_E_L3_DailyLand_V06_20060711.hdf"
"amsr-e-l3-dailyland-v06-20060712","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.12/AMSR_E_L3_DailyLand_V06_20060712.hdf"
"amsr-e-l3-dailyland-v06-20060713","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.13/AMSR_E_L3_DailyLand_V06_20060713.hdf"
"amsr-e-l3-dailyland-v06-20060714","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.14/AMSR_E_L3_DailyLand_V06_20060714.hdf"
"amsr-e-l3-dailyland-v06-20060715","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.15/AMSR_E_L3_DailyLand_V06_20060715.hdf"
"amsr-e-l3-dailyland-v06-20060716","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.16/AMSR_E_L3_DailyLand_V06_20060716.hdf"
"amsr-e-l3-dailyland-v06-20060717","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.17/AMSR_E_L3_DailyLand_V06_20060717.hdf"
"amsr-e-l3-dailyland-v06-20060718","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.18/AMSR_E_L3_DailyLand_V06_20060718.hdf"
"amsr-e-l3-dailyland-v06-20060719","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.19/AMSR_E_L3_DailyLand_V06_20060719.hdf"
"amsr-e-l3-dailyland-v06-20060720","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.20/AMSR_E_L3_DailyLand_V06_20060720.hdf"
"amsr-e-l3-dailyland-v06-20060721","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.21/AMSR_E_L3_DailyLand_V06_20060721.hdf"
"amsr-e-l3-dailyland-v06-20060722","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.22/AMSR_E_L3_DailyLand_V06_20060722.hdf"
"amsr-e-l3-dailyland-v06-20060723","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.23/AMSR_E_L3_DailyLand_V06_20060723.hdf"
"amsr-e-l3-dailyland-v06-20060724","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.24/AMSR_E_L3_DailyLand_V06_20060724.hdf"
"amsr-e-l3-dailyland-v06-20060725","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.25/AMSR_E_L3_DailyLand_V06_20060725.hdf"
"amsr-e-l3-dailyland-v06-20060726","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.26/AMSR_E_L3_DailyLand_V06_20060726.hdf"
"amsr-e-l3-dailyland-v06-20060727","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.27/AMSR_E_L3_DailyLand_V06_20060727.hdf"
"amsr-e-l3-dailyland-v06-20060728","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.28/AMSR_E_L3_DailyLand_V06_20060728.hdf"
"amsr-e-l3-dailyland-v06-20060729","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.29/AMSR_E_L3_DailyLand_V06_20060729.hdf"
"amsr-e-l3-dailyland-v06-20060730","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.30/AMSR_E_L3_DailyLand_V06_20060730.hdf"
"amsr-e-l3-dailyland-v06-20060731","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.07.31/AMSR_E_L3_DailyLand_V06_20060731.hdf"
"amsr-e-l3-dailyland-v06-20060801","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.01/AMSR_E_L3_DailyLand_V06_20060801.hdf"
"amsr-e-l3-dailyland-v06-20060802","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.02/AMSR_E_L3_DailyLand_V06_20060802.hdf"
"amsr-e-l3-dailyland-v06-20060803","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.03/AMSR_E_L3_DailyLand_V06_20060803.hdf"
"amsr-e-l3-dailyland-v06-20060804","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.04/AMSR_E_L3_DailyLand_V06_20060804.hdf"
"amsr-e-l3-dailyland-v06-20060805","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.05/AMSR_E_L3_DailyLand_V06_20060805.hdf"
"amsr-e-l3-dailyland-v06-20060806","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.06/AMSR_E_L3_DailyLand_V06_20060806.hdf"
"amsr-e-l3-dailyland-v06-20060807","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.07/AMSR_E_L3_DailyLand_V06_20060807.hdf"
"amsr-e-l3-dailyland-v06-20060808","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.08/AMSR_E_L3_DailyLand_V06_20060808.hdf"
"amsr-e-l3-dailyland-v06-20060809","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.09/AMSR_E_L3_DailyLand_V06_20060809.hdf"
"amsr-e-l3-dailyland-v06-20060810","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.10/AMSR_E_L3_DailyLand_V06_20060810.hdf"
"amsr-e-l3-dailyland-v06-20060811","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.11/AMSR_E_L3_DailyLand_V06_20060811.hdf"
"amsr-e-l3-dailyland-v06-20060812","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.12/AMSR_E_L3_DailyLand_V06_20060812.hdf"
"amsr-e-l3-dailyland-v06-20060813","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.13/AMSR_E_L3_DailyLand_V06_20060813.hdf"
"amsr-e-l3-dailyland-v06-20060814","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.14/AMSR_E_L3_DailyLand_V06_20060814.hdf"
"amsr-e-l3-dailyland-v06-20060815","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.15/AMSR_E_L3_DailyLand_V06_20060815.hdf"
"amsr-e-l3-dailyland-v06-20060816","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.16/AMSR_E_L3_DailyLand_V06_20060816.hdf"
"amsr-e-l3-dailyland-v06-20060817","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.17/AMSR_E_L3_DailyLand_V06_20060817.hdf"
"amsr-e-l3-dailyland-v06-20060818","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.18/AMSR_E_L3_DailyLand_V06_20060818.hdf"
"amsr-e-l3-dailyland-v06-20060819","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.19/AMSR_E_L3_DailyLand_V06_20060819.hdf"
"amsr-e-l3-dailyland-v06-20060820","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.20/AMSR_E_L3_DailyLand_V06_20060820.hdf"
"amsr-e-l3-dailyland-v06-20060821","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.21/AMSR_E_L3_DailyLand_V06_20060821.hdf"
"amsr-e-l3-dailyland-v06-20060822","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.22/AMSR_E_L3_DailyLand_V06_20060822.hdf"
"amsr-e-l3-dailyland-v06-20060823","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.23/AMSR_E_L3_DailyLand_V06_20060823.hdf"
"amsr-e-l3-dailyland-v06-20060824","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.24/AMSR_E_L3_DailyLand_V06_20060824.hdf"
"amsr-e-l3-dailyland-v06-20060825","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.25/AMSR_E_L3_DailyLand_V06_20060825.hdf"
"amsr-e-l3-dailyland-v06-20060826","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.26/AMSR_E_L3_DailyLand_V06_20060826.hdf"
"amsr-e-l3-dailyland-v06-20060827","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.27/AMSR_E_L3_DailyLand_V06_20060827.hdf"
"amsr-e-l3-dailyland-v06-20060828","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.28/AMSR_E_L3_DailyLand_V06_20060828.hdf"
"amsr-e-l3-dailyland-v06-20060829","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.29/AMSR_E_L3_DailyLand_V06_20060829.hdf"
"amsr-e-l3-dailyland-v06-20060830","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.30/AMSR_E_L3_DailyLand_V06_20060830.hdf"
"amsr-e-l3-dailyland-v06-20060831","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.08.31/AMSR_E_L3_DailyLand_V06_20060831.hdf"
"amsr-e-l3-dailyland-v06-20060901","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.09.01/AMSR_E_L3_DailyLand_V06_20060901.hdf"
"amsr-e-l3-dailyland-v06-20060902","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.09.02/AMSR_E_L3_DailyLand_V06_20060902.hdf"
"amsr-e-l3-dailyland-v06-20060903","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.09.03/AMSR_E_L3_DailyLand_V06_20060903.hdf"
"amsr-e-l3-dailyland-v06-20060904","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.09.04/AMSR_E_L3_DailyLand_V06_20060904.hdf"
