File_ID,ID,LAT,LON,X..lambert.azimuthal.equal.area.,Y..lambert.azimuthal.equal.area.,River_Name,Station_Location,Catchment_Area (km2),Outlet_elevation (m.a.s.l),nat_id,Country,Pristine Basins,GRDC Reference Dataset,AdaptAlp,d_start,d_end,d_yrs,d_miss,basin_boundary,,ID,wso1_id,ccm,Xccm,Yccm,AreaSHP,fileexists,area_diff,area_diff,FLAG_OK,wso1new,area,station,distance,REL_area_diff,final_wso1_id,,katka,exists,,,
GRDC_6123171_DMF,6123171,"47,5586","-1,0495","-1562058,344","-595604,4404",CANDE (LA GREE),CANDE (LA GREE),169,"88,54",M6323010,FR,1,0,0,1968,2012,45,0,0,,6123171,353950,2003,"3492403,933","2778144,071","72,1600000000052",1,"-96,8399999999948","-57,3017751479259",0,-999,-999,-999,-999,-999,,,GRDC_6246631_DMF,0,,,
GRDC_6123180_DMF,6123180,"47,3152","-0,6328","-1539444,699","-630758,8172",SAINT-LAMBERT-DU-LATTAY (PONT BEZIGON),SAINT-LAMBERT-DU-LATTAY (PONT BEZIGON),920,"69,52",M5222010,FR,1,0,0,1967,2012,46,"0,31",0,,6123180,356631,2003,"3519642,163","2746738,094","946,000000000102",1,"26,0000000001015","2,82608695653277",1,,,,,,356631,,GRDC_6246632_DMF,0,,,
GRDC_6123181_DMF,6123181,"47,1921","-0,375","-1524453,741","-649503,7611",SAINT-GEORGES-SUR-LAYON,SAINT-GEORGES-SUR-LAYON,250,"98,45",M5102010,FR,1,0,0,1967,2012,46,"0,01",0,,6123181,358063,2003,"3537073,053","2730409,362","266,439999999975",1,"16,4399999999752","6,57599999999009",1,,,,,,358063,,GRDC_6246635_DMF,1,2005,671362,"92,5999999999442"
GRDC_6123190_DMF,6123190,"48,0325","-0,7059","-1522972,889","-552245,7686",FORCE,FORCE,410,"100,24",M3423010,FR,1,0,0,1968,2012,45,0,0,,6123190,349346,2003,"3525356,208","2826569,007","422,689999999986",1,"12,6899999999862","3,09512195121614",1,,,,,,349346,,GRDC_6246701_DMF,1,2005,648075,"241,050000000047"
GRDC_6123200_DMF,6123200,"48,1666","-0,7779","-1524002,341","-536323,5304",ANDOUILLE (LES VAUGEOIS),ANDOUILLE (LES VAUGEOIS),375,"116,07",M3323010,FR,1,0,0,1968,2012,45,0,0,,6123200,348107,2003,"3522162,844","2842124,179","403,509999999884",1,"28,5099999998841","7,60266666663577",1,,,,,,348107,,GRDC_6246710_DMF,0,,,
GRDC_6123210_DMF,6123210,"48,1587","0,2044","-1454305,053","-557721,9404",MONTBIZOT (MOULIN NEUF CIDRERIE),MONTBIZOT (MOULIN NEUF CIDRERIE),510,"101,96",M0243010,FR,1,0,0,1967,2012,46,"1,48",0,,6123210,349038,2003,"3594339,405","2831092,905","531,310000000025",1,"21,3100000000253","4,17843137255398",1,,,,,,349038,,GRDC_6342200_DMF,1,2005,650252,"964,089999999744"
GRDC_6123220_DMF,6123220,"48,0134","0,8191","-1414486,407","-585746,6449",VALENNES (LA CABOCHE),VALENNES (LA CABOCHE),270,"152,53",M1213010,FR,1,0,0,1968,2012,45,0,0,,6123220,351086,2003,"3637707,907","2809178,343","271,950000000054",1,"1,95000000005388","0,722222222242176",1,,,,,,351086,,GRDC_6342210_DMF,1,2005,659795,"129,990000000037"
GRDC_6123230_DMF,6123230,"47,6021","0,478","-1450736,452","-623201,305",SAINT-PATERNE-RACAN,SAINT-PATERNE-RACAN,67,"117,68",M1354020,FR,1,0,0,1968,2012,45,0,0,,6123230,354875,2003,"3606767,555","2766993,358","70,5700000000215",1,"3,57000000002145","5,32835820898724",1,,,,,,354875,,GRDC_6342220_DMF,0,,,
GRDC_6123250_DMF,6123250,"47,0159","1,1266","-1419978,377","-699413,5114",SAINT-CYRAN-DU-JAMBOT,SAINT-CYRAN-DU-JAMBOT,1712,"138,05",K7312610,FR,1,0,0,1968,2012,45,"0,58",0,,6123250,361680,2003,"3647593,992","2696185,644","1713,43999999906",1,"1,43999999905691","0,0841121494776232",1,,,,,,361680,,GRDC_6342500_DMF,1,2005,626788,"20093,5300000016"
GRDC_6123260_DMF,6123260,"47,135","1,24","-1408406,909","-688807,2396",VILLELOIN-COULANGE (COULANGE),VILLELOIN-COULANGE (COULANGE),"17,2","148,69",K7414010,FR,1,0,0,1966,2008,43,"2,82",0,,6123260,360368,2003,"3657663,429","2708317,878","110,519999999999",1,"93,3199999999991","542,558139534878",0,359801,20,VILLELOIN-COULANGE (COULANGE),"6,45647066259305","16,2790697674419",,,GRDC_6342510_DMF,1,2005,631976,"3815,34999999834"
GRDC_6123270_DMF,6123270,"47,2464","0,8184","-1436105,444","-668401,1444",SAINT-BRANCHS,SAINT-BRANCHS,127,"115,96",K7514010,FR,1,0,0,1967,2012,46,"0,02",0,,6123270,358912,2003,"3627403,328","2724485,427","130,820000000013",1,"3,82000000001287","3,00787401575816",1,,,,,,358912,,GRDC_6342512_DMF,1,2005,651381,"1712,64000000007"
GRDC_6123310_DMF,6123310,"47,7466","1,6552","-1361577,785","-630816,7381",LAILLY-EN-VAL,LAILLY-EN-VAL,155,"129,08",K4443010,FR,1,0,0,1967,2012,46,"0,37",0,,6123310,354446,2003,"3696364,187","2772292,413","71,3500000000134",1,"-83,6499999999866","-53,9677419354753",0,-999,-999,-999,-999,-999,,,GRDC_6342520_DMF,1,2005,624629,"1405,46000000019"
GRDC_6123350_DMF,6123350,"47,2856","1,5344","-1382794,039","-678298,1588",SELLES-SUR-CHER,SELLES-SUR-CHER,2254,"125,08",K6492510,FR,1,0,0,1965,2012,48,"2,72",0,,6123350,359070,2003,"3681691,036","2722367,945","2299,61000000054",1,"45,610000000539","2,02351375335133",1,,,,,,359070,,GRDC_6342530_DMF,1,2005,655999,"36,3000000000014"
GRDC_6123360_DMF,6123360,"47,036","2,4475","-1322383,82","-722567,9383",BOURGES (L'ORMEDIOT),BOURGES (L'ORMEDIOT),585,"181,51",K5653010,FR,1,0,0,1966,2012,47,"2,13",0,,6123360,362655,2003,"3747624,781","2687291,808","596,000000000313",1,"11,0000000003133","1,88034188039544",1,,,,,,362655,,GRDC_6342540_DMF,1,2005,653534,"33,4300000000105"
GRDC_6123370_DMF,6123370,"46,2412","2,6667","-1326245,266","-812700,3339",TEILLET-ARGENTY,TEILLET-ARGENTY,1600,"319,76",K5200910,FR,1,0,0,1948,2009,62,0,0,,6123370,378345,2003,"3755807,441","2597692,873","13,7300000000095",1,"-1586,26999999999","-99,1418749999994",0,-999,-999,-999,-999,-999,,,GRDC_6342570_DMF,1,2005,655276,"116,130000000013"
GRDC_6123380_DMF,6123380,"46,1835","2,4444","-1344345,086","-814809,9612",EVAUX-LES-BAINS,EVAUX-LES-BAINS,854,"387,13",K5183010,FR,1,0,0,1921,2008,88,"10,61",0,,6123380,379909,2003,"3738115,961","2593029,064","863,890000000148",1,"9,89000000014835","1,15807962531011",1,,,,,,379909,,GRDC_6342600_DMF,1,2005,621715,"35443,7899999991"
GRDC_6123400_DMF,6123400,"47,0488","0,5444","-1461666,285","-684131,5707",NOUATRE,NOUATRE,19920,"93,66",L7000610,FR,1,0,0,1958,2012,55,0,0,,6123400,360505,2003,"3604126,738","2705282,744","19954,9499999993",1,"34,9499999992586","0,175451807225194",1,,,,,,360505,,GRDC_6342800_DMF,1,2005,627562,"47679,9799999999"
GRDC_6123401_DMF,6123401,"45,7012","2,0068","-1389593,49","-858650,6967",PEYREVELADE (SERVIERES),PEYREVELADE (SERVIERES),"58,5","672,56",L0010610,FR,1,0,0,1957,2012,56,"0,38",0,,6123401,388252,2003,"3698993,917","2543261,541","69,3100000000386",1,"10,8100000000386","18,4786324786985",0,389538,"49,7",PEYREVELADE (SERVIERES),"7,76174312790451","15,042735042735",,,GRDC_6342900_DMF,1,2005,629011,"76635,2000000058"
GRDC_6123410_DMF,6123410,"46,6225","0,2569","-1494890,546","-724069,6702",QUINCAY (ROCHECOURBE),QUINCAY (ROCHECOURBE),"32,3","137,81",L2443010,FR,1,0,0,1968,2008,41,"5,79",0,,6123410,366737,2003,"3576480,109","2661082,475","289,670000000069",1,"257,370000000069","796,811145511049",0,365165,"19,1",QUINCAY (ROCHECOURBE),"7,81243747082196","40,8668730650155",,,GRDC_6342910_DMF,1,2005,622706,"26478,0300000011"
GRDC_6123420_DMF,6123420,"45,9122","0,915","-1465986,519","-814154,0822",SAINT-JUNIEN (LE DEROT),SAINT-JUNIEN (LE DEROT),288,"263,42",L0813010,FR,1,0,0,1967,2012,46,0,0,,6123420,382603,2003,"3617219,692","2576292,89","311,099999999979",1,"23,0999999999795","8,02083333332622",1,,,,,,382603,,GRDC_6342920_DMF,1,2005,623812,"37724,7699999988"
GRDC_6123430_DMF,6123430,"45,7558","1,2396","-1445909,869","-837604,3495",CONDAT-SUR-VIENNE (CHAMBON VEYRINAS),CONDAT-SUR-VIENNE (CHAMBON VEYRINAS),597,"269,34",L0563010,FR,1,0,0,1966,2012,47,0,0,,6123430,386082,2003,"3640275,279","2556007,816","605,33000000008",1,"8,33000000007962","1,39530988276041",1,,,,,,386082,,GRDC_6342925_DMF,1,2005,627752,"8677,08999999941"
GRDC_6123440_DMF,6123440,"45,9552","1,5779","-1415188,222","-822827,6426",SAINT-MARTIN-SAINTE CATHERINE,SAINT-MARTIN-SAINTE CATHERINE,134,"356,56",L0314010,FR,1,0,0,1958,2012,55,"0,07",0,,6123440,382704,2003,"3668828,546","2574995,954","134,310000000008",1,"0,310000000007619","0,231343283587776",1,,,,,,382704,,GRDC_6342926_DMF,0,,,
GRDC_6123450_DMF,6123450,"46,3775","1,6786","-1396463,283","-779191,0504",FRESSELINES,FRESSELINES,1235,"265,63",L4220710,FR,1,0,0,1956,2012,57,0,0,,6123450,374479,2003,"3681621,975","2620774,13","1238,61000000055",1,"3,61000000055446","0,292307692352588",1,,,,,,374479,,GRDC_6342927_DMF,1,2005,647306,"1601,22999999972"
GRDC_6123451_DMF,6123451,"45,8875","2,1667","-1372745,39","-841581,5174",FELLETIN,FELLETIN,165,"564,01",L4010710,FR,1,0,0,1958,2012,55,"0,15",0,,6123451,384142,2003,"3713465,284","2562528,738","171,559999999937",1,"6,55999999993705","3,97575757571942",2,384196,"171,6",FELLETIN,"5,91482320186336",4,384196,,GRDC_6342928_DMF,1,2005,661727,"403,579999999922"
GRDC_6123460_DMF,6123460,"46,385","1,6885","-1395528,083","-778573,7002",FRESSELINES (PUY RAGEAUD),FRESSELINES (PUY RAGEAUD),850,"271,61",L4411710,FR,1,0,0,1958,2012,55,0,0,,6123460,374423,2003,"3682468,512","2621517,63","859,680000000289",1,"9,6800000002894","1,13882352944581",1,,,,,,374423,,GRDC_6342930_DMF,1,2005,652355,"693,820000000156"
GRDC_6123461_DMF,6123461,"46,3662","1,9922","-1373418,004","-786473,0127",GENOUILLAC,GENOUILLAC,558,"326,29",L4321710,FR,1,0,0,1967,2009,43,0,0,,6123461,375734,2003,"3705478,725","2616875,279","568,059999999888",1,"10,0599999998875","1,80286738349239",1,,,,,,375734,,GRDC_6342931_DMF,1,2005,658869,"400,469999999971"
GRDC_6123470_DMF,6123470,"45,931","2,1767","-1370875,937","-837067,5767",MOUTIER-ROZEILLE (AUBUSSON),MOUTIER-ROZEILLE (AUBUSSON),186,"493,92",L4033010,FR,1,0,0,1959,2012,54,0,0,,6123470,384143,2003,"3714723,627","2567255,147","189,389999999968",1,"3,38999999996804","1,82258064514411",1,,,,,,384143,,GRDC_6342932_DMF,1,2005,660356,"225,589999999977"
GRDC_6123501_DMF,6123501,"44,7716","4,1563","-1247868,83","-998821,1286",USCLADES-ET-RIEUTORD (RIEUTORD),USCLADES-ET-RIEUTORD (RIEUTORD),62,"2065,9",K0010010,FR,1,0,0,1969,2009,41,0,0,,6123501,407070,2003,"3858095,644","2424806,44","67,1000000000157",1,"5,10000000001574","8,22580645163829",1,,,,,,407070,,GRDC_6342935_DMF,0,,,
GRDC_6123610_DMF,6123610,"46,2427","3,1977","-1286416,278","-822208,057",FOURILLES,FOURILLES,"71,4","307,16",K3374710,FR,1,0,0,1967,2012,46,"0,09",0,,6123610,379587,2003,"3796611,566","2593965,571","71,2199999999914",1,"-0,18000000000859","-0,252100840348165",2,379559,"71,3",FOURILLES,"2,07883701535181","0,140056022408964",379559,,GRDC_6342940_DMF,1,2005,648883,"1569,54999999974"
GRDC_6123620_DMF,6123620,"45,6884","3,6099","-1268585,481","-889693,9669",TOURS-SUR-MEYMONT (GIROUX),TOURS-SUR-MEYMONT (GIROUX),655,"447,75",K2871910,FR,1,0,0,1936,2008,73,"0,48",0,,6123620,390218,2003,"3823231,815","2529788,5","650,240000000076",1,"-4,75999999992371","-0,726717557240261",2,390931,"650,9",TOURS-SUR-MEYMONT (GIROUX),"8,60476457808264","0,625954198473282",390931,,GRDC_6342945_DMF,1,2005,649838,"38,23999999999"
GRDC_6123630_DMF,6123630,"45,6219","3,3575","-1289329,444","-892420,2555",MANGLIEU (MOULIN DE LAVAUR),MANGLIEU (MOULIN DE LAVAUR),"73,2","490,16",K2644010,FR,1,0,0,1967,2008,42,"1,11",0,,6123630,390915,2003,"3802999,881","2524151,098","19,4500000000033",1,"-53,7499999999967","-73,4289617486293",0,-999,-999,-999,-999,-999,,,GRDC_6342947_DMF,1,2005,655632,"7,79999999999905"
GRDC_6123640_DMF,6123640,"45,3814","3,2641","-1302199,658","-916824,8762",LEMPDES,LEMPDES,984,"503,73",K2593010,FR,1,0,0,1967,2012,46,"6,73",0,,6123640,394390,2003,"3793435,497","2498199,469","996,92999999999",1,"12,9299999999899","1,31402439024288",1,,,,,,394390,,GRDC_6342950_DMF,0,,,
GRDC_6123641_DMF,6123641,"45,1616","3,0288","-1325476,177","-936358,2942",JOURSAC (JOURSAC-LE-VIALARD),JOURSAC (JOURSAC-LE-VIALARD),310,"924,43",K2523010,FR,1,0,0,1948,2012,65,"7,84",0,,6123641,398513,2003,"3772894,156","2475586,881","325,590000000026",1,"15,5900000000262","5,02903225807298",1,,,,,,398513,,GRDC_6342960_DMF,0,,,
GRDC_6123645_DMF,6123645,"45,1335","3,0064","-1327872,533","-938990,72",JOURSAC (PONT DE VERNET),JOURSAC (PONT DE VERNET),157,"800,51",K2514010,FR,1,0,0,1965,2012,48,"0,01",0,,6123645,398992,2003,"3770860,609","2472644,54","158,910000000029",1,"1,91000000002862","1,21656050957237",1,,,,,,398992,,GRDC_6342970_DMF,1,2005,640454,"2617,73000000033"
GRDC_6123650_DMF,6123650,"45,1966","3,522","-1286886,315","-941512,3239",PAULHAGUET,PAULHAGUET,155,"591,8",K2363010,FR,1,0,0,1961,2012,52,1,0,,6123650,398576,2003,"3811877,426","2475962,714","158,250000000022",1,"3,25000000002242","2,09677419356285",1,,,,,,398576,,GRDC_6342980_DMF,1,2005,643708,"771,530000000074"
GRDC_6123700_DMF,6123700,"46,91","3,7631","-1228218,875","-759678,2654",VANDENESSE,VANDENESSE,115,"260,29",K1724210,FR,1,0,0,1968,2012,45,"0,01",1,,6123700,365897,2003,"3846068,153","2664039,473","117,099999999998",1,"2,09999999999762","1,82608695651967",1,,,,,,365897,,GRDC_6343100_DMF,1,2005,639658,"11956,7599999998"
GRDC_6123710_DMF,6123710,"46,5337","4,0339","-1216858,723","-805198,2675",RIGNY-SUR-ARROUX,RIGNY-SUR-ARROUX,2277,"287,69",K1341810,FR,1,0,0,1967,2008,42,"5,97",0,,6123710,374669,2003,"3863399,156","2620657,207","2299,83000000004",1,"22,8300000000368","1,00263504611492",1,,,,,,374669,,GRDC_6343110_DMF,1,2005,644609,"220,909999999845"
GRDC_6123720_DMF,6123720,"47,0041","4,1959","-1193907,75","-756767,1217",CELLE-EN-MORVAN (POLROY),CELLE-EN-MORVAN (POLROY),138,"371,64",K1284810,FR,1,0,0,1969,2012,44,0,0,,6123720,365822,2003,"3879735,278","2671789,957","155,280000000014",1,"17,2800000000143","12,5217391304451",0,365822,"155,1",CELLE-EN-MORVAN (POLROY),"2,95238686440865","12,3913043478261",,,GRDC_6343111_DMF,1,2005,650380,"113,779999999994"
GRDC_6123730_DMF,6123730,"46,4749","4,0764","-1215038,296","-812311,8012",VITRY-EN-CHAROLLAIS,VITRY-EN-CHAROLLAIS,819,"287,75",K1383010,FR,1,0,0,1967,2012,46,0,0,,6123730,375360,2003,"3866149,866","2613883,015","21,1799999999909",1,"-797,820000000009","-97,4139194139205",0,-999,-999,-999,-999,-999,,,GRDC_6343120_DMF,1,2005,651551,"35,3599999999995"
GRDC_6123740_DMF,6123740,"45,6068","4,3749","-1212266,736","-911758,8608",SAINT-MEDARD-EN-FOREZ (MOULIN BRULE),SAINT-MEDARD-EN-FOREZ (MOULIN BRULE),165,"477,05",K0673310,FR,1,0,0,1961,2000,40,"2,52",0,,6123740,392041,2003,"3882030,755","2515943,5","166,580000000007",1,"1,58000000000715","0,957575757580089",1,,,,,,392041,,GRDC_6343500_DMF,1,2005,637300,"6664,3099999984"
GRDC_6123750_DMF,6123750,"45,3127","4,2502","-1228422,34","-941624,1778",SAINT-DIDIER-ENVELAY (LE CROUZET),SAINT-DIDIER-ENVELAY (LE CROUZET),134,"772,75",K0567520,FR,1,0,0,1963,2012,50,"2,96",0,,6123750,396680,2003,"3869917,647","2484123,947","133,610000000029",1,"-0,389999999970911","-0,291044776097695",1,,,,,,396680,,GRDC_6343510_DMF,1,2005,650531,"9852,58999999984"
GRDC_6123760_DMF,6123760,"45,3068","3,9382","-1252450,869","-936888,7131",SAINT-JULIEN-D'ANCE (LAPRAT),SAINT-JULIEN-D'ANCE (LAPRAT),354,"745,11",K0523010,FR,1,0,0,1948,2009,62,0,0,,6123760,396679,2003,"3845449,847","2485409,484","345,319999999974",1,"-8,68000000002621","-2,45197740113735",1,,,,,,396679,,GRDC_6343520_DMF,1,2005,649036,"36,2399999999928"
GRDC_6123770_DMF,6123770,"45,2138","4,214","-1233432,744","-951756,426",SAINTE-SIGOLENE (VAUBARLET),SAINTE-SIGOLENE (VAUBARLET),228,"636,98",K0454010,FR,1,0,0,1947,2012,66,"0,51",0,,6123770,398851,2003,"3866272,667","2473395,117","221,959999999965",1,"-6,04000000003529","-2,64912280703302",1,,,,,,398851,,GRDC_6343530_DMF,1,2005,641685,"350,590000000085"
GRDC_6123780_DMF,6123780,"45,0569","4,3004","-1230325,02","-970290,2268",CHAMBON-AU-LIGNON,CHAMBON-AU-LIGNON,139,"983,18",K0403010,FR,1,0,0,1960,2012,53,"1,58",0,,6123780,402180,2003,"3871781,443","2455503,258","141,000000000005",1,"2,00000000000477","1,43884892086674",1,,,,,,402180,,GRDC_6343535_DMF,0,,,
GRDC_6123790_DMF,6123790,"45,8698","2,6735","-1335026,863","-853054,6194",PONTAUMUR,PONTAUMUR,112,"589,47",K3264010,FR,1,0,0,1967,2008,42,"0,17",0,,6123790,385706,2003,"3752436,298","2556565,595","111,610000000012",1,"-0,389999999988078","-0,348214285703641",1,,,,,,385706,,GRDC_6343537_DMF,1,2005,646204,"95,5300000000038"
GRDC_6123800_DMF,6123800,"46,1334","1,0206","-1452033,479","-792458,7457",BELLAC,BELLAC,286,"289,86",L5223020,FR,1,0,0,1966,2012,47,0,0,,6123800,378896,2003,"3628193,911","2599716,147","288,469999999965",1,"2,46999999996473","0,863636363624031",1,,,,,,378896,,GRDC_6343555_DMF,1,2005,652887,"124,920000000019"
GRDC_6123810_DMF,6123810,"46,1499","1,1416","-1442564,588","-793122,5196",DROUX,DROUX,177,"240,69",L5134010,FR,1,0,0,1968,2012,45,"0,28",0,,6123810,378669,2003,"3637688,018","2600417,132","183,260000000012",1,"6,26000000001241","3,53672316384882",1,,,,,,378669,,GRDC_6343560_DMF,0,,,
GRDC_6123820_DMF,6123820,"46,1128","1,4327","-1421847,732","-802940,8381",FOLLES (BESSINES),FOLLES (BESSINES),570,"352,42",L5101810,FR,1,0,0,1960,2012,53,0,0,,6123820,379800,2003,"3659571,957","2593686,063","569,88999999997",1,"-0,110000000030482","-0,0192982456193828",1,,,,,,379800,,GRDC_6343570_DMF,1,2005,644437,"975,219999999584"
GRDC_6123825_DMF,6123825,"46,0957","1,4952","-1417636,255","-806024,3005",FOLLES (FORGEFER),FOLLES (FORGEFER),131,"372,38",L5034010,FR,1,0,0,1967,2012,46,0,0,,6123825,380200,2003,"3664164,898","2591243,02","132,240000000057",1,"1,24000000005674","0,946564885539495",1,,,,,,380200,,GRDC_6343900_DMF,1,2005,629294,"25992,6300000007"
GRDC_6124100_DMF,6124100,"44,724","-0,177","-1581746,857","-918818,2265",BAIGNEAUX,BAIGNEAUX,30,"92,09",P5715010,FR,1,0,0,1966,2012,47,"0,37",0,,6124100,401842,2003,"3516058,9","2456346,817","27,8900000000038",1,"-2,10999999999618","-7,03333333332061",2,399990,"27,9",BAIGNEAUX,"9,14702674750058",7,399990,,GRDC_6943100_DMF,1,2005,685903,"1951,66000000001"
GRDC_6124200_DMF,6124200,"44,8886","0,3659","-1535775,959","-912891,7157",FORCE (BITAREL),FORCE (BITAREL),"73,5","90,1",P5404010,FR,1,0,0,1966,2010,45,"0,82",0,,6124200,399625,2003,"3560954,15","2468789,568","74,650000000011",1,"1,15000000001096","1,56462585035505",1,,,,,,399625,,GRDC_6943110_DMF,1,2005,692393,"27,0300000000052"
GRDC_6124300_DMF,6124300,"44,7885","1,1706","-1477138,414","-940518,0897",SAINT-CYBRANET,SAINT-CYBRANET,603,"131,34",P2484010,FR,1,0,0,1968,2012,45,"0,5",0,,6124300,403002,2003,"3622838,467","2449888,334","3,35000000000191",1,"-599,649999999998","-99,4444444444441",0,-999,-999,-999,-999,-999,,,GRDC_6943115_DMF,1,2005,693369,"56,7400000000234"
GRDC_6124400_DMF,6124400,"45,0824","2,1942","-1391238,974","-929179,9302",PLEAUX (ENCHANET),PLEAUX (ENCHANET),513,"425,55",P1502510,FR,1,0,0,1961,2009,49,0,0,,6124400,398908,2003,"3706658,027","2473336,082","455,989999999987",1,"-57,0100000000133","-11,1130604288525",0,-999,-999,-999,-999,-999,,,GRDC_6943150_DMF,0,,,
GRDC_6124401_DMF,6124401,"45,118","2,3841","-1375834,848","-928980,3203",SAINTE-EULALIE,SAINTE-EULALIE,112,"650,26",P1422510,FR,1,0,0,1934,2012,79,"4,78",0,,6124401,398557,2003,"3721927,421","2475725,019","110,329999999985",1,"-1,67000000001526","-1,49107142858506",2,397058,"110,4",SAINTE-EULALIE,"7,42052746370529","1,42857142857143",397058,,GRDC_6943160_DMF,0,,,
GRDC_6124410_DMF,6124410,"45,296","2,3872","-1371114,255","-909780,6526",BASSIGNAC (PONT DE VENDES),BASSIGNAC (PONT DE VENDES),117,"420,9",P0885010,FR,1,0,0,1923,2012,90,"17,31",0,,6124410,395065,2003,"3724089,908","2495371,198","117,069999999949",1,"0,0699999999485073","0,0598290597850489",1,,,,,,395065,,GRDC_6943170_DMF,1,2005,695562,"73,9099999999952"
GRDC_6124420_DMF,6124420,"45,468","2,1508","-1384703,822","-886644,9451",MAUSSAC (PONT DE MAUSSAC),MAUSSAC (PONT DE MAUSSAC),1770,"615,84",P1114010,FR,1,0,0,1951,2005,55,"2,01",0,,6124420,391875,2003,"3707547,364","2516298,666","114,54999999995",1,"-1655,45000000005","-93,5282485875734",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6124430_DMF,6124430,"45,3334","2,7514","-1342445,679","-912602,1646",CONDAT (ROCHE-POINTUE),CONDAT (ROCHE-POINTUE),172,"747,41",P0364010,FR,1,0,0,1916,2009,94,"35,11",0,,6124430,394832,2003,"3752925,678","2496659,315","170,58",1,"-1,42000000000047","-0,825581395349111",1,,,,,,394832,,,,,,
GRDC_6124440_DMF,6124440,"45,5429","2,5421","-1353139,013","-885993,7006",SINGLES,SINGLES,85,"611,25",P0115020,FR,1,0,0,1960,2009,50,"0,27",0,,6124440,391347,2003,"3738803,796","2521436,464","90,6999999999719",1,"5,69999999997187","6,70588235290808",1,,,,,,391347,,,,,,
GRDC_6124441_DMF,6124441,"45,5277","2,6958","-1341859,354","-890520,9709",TOUR-D'AUVERGNE,TOUR-D'AUVERGNE,"19,8","959,1",P0115010,FR,1,0,0,1944,2012,69,"2,43",0,,6124441,391635,2003,"3750600,032","2518566,731","20,3599999999995",1,"0,559999999999523","2,82828282828042",2,391113,"20,4",TOUR-D'AUVERGNE,"6,4838683844897","3,03030303030303",391113,,,,,,
GRDC_6124501_DMF,6124501,"44,903","0,9591","-1490202,407","-923816,8201",CAMPAGNE,CAMPAGNE,3736,"108,36",P4271010,FR,1,0,0,1968,2012,45,0,0,,6124501,400475,2003,"3607666,381","2464520,215","3653,48999999946",1,"-82,5100000005377","-2,20851177731632",1,,,,,,400475,,,,,,
GRDC_6124502_DMF,6124502,"45,6031","1,9237","-1398409,219","-867641,5764",BUGEAT,BUGEAT,143,"729,84",P3021010,FR,1,0,0,1951,2009,59,"0,28",0,,6124502,389683,2003,"3691428,086","2533121,216","135,339999999972",1,"-7,66000000002813","-5,35664335666303",1,,,,,,389683,,,,,,
GRDC_6124510_DMF,6124510,"45,2612","1,3802","-1448549,015","-893796,8365",VARS-SUR-ROSEIX,VARS-SUR-ROSEIX,58,"171,15",P3264310,FR,1,0,0,1968,2012,45,"4,38",0,,6124510,393889,2003,"3645085,152","2500125,554","60,2100000000086",1,"2,21000000000858","3,81034482760101",1,,,,,,393889,,,,,,
GRDC_6124520_DMF,6124520,"45,3052","1,4146","-1444769,098","-889741,364",VOUTEZAC,VOUTEZAC,103,"201,02",P3234010,FR,1,0,0,1968,2012,45,0,0,,6124520,393197,2003,"3648304,43","2504671,612","119,53000000002",1,"16,5300000000196","16,0485436893394",0,394387,"113,3",VOUTEZAC,"5,30298677194716",10,,,,,,,
GRDC_6124600_DMF,6124600,"45,5149","0,7492","-1489371,102","-853545,8429",ST-PARDOUX-LA-RIVIERE (LE MANET),ST-PARDOUX-LA-RIVIERE (LE MANET),140,"206,39",P8012510,FR,1,0,0,1966,2012,47,"0,37",0,,6124600,389429,2003,"3599215,905","2534042,806","14,4899999999995",1,"-125,51","-89,6500000000003",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6125100_DMF,6125100,"44,42","0,23","-1559260,158","-960360,185",MAS-D'AGENAIS,MAS-D'AGENAIS,52000,17,0,FR,0,1,0,1961,1979,19,"10,56",1,,6125100,408743,2003,"3543862,966","2418548,145","50322,8199999953",1,"-1677,18000000473","-3,22534615385525",1,,,,,,408743,,,,,,
GRDC_6125200_DMF,6125200,"43,3984","0,3238","-1580363,012","-1072219,837",CASTEX (MIELAN),CASTEX (MIELAN),"10,2","299,2",O6804630,FR,1,0,0,1965,2008,44,0,0,,6125200,424894,2003,"3537495,652","2305042,089","9,72000000000238",1,"-0,479999999997615","-4,70588235291779",2,428511,"9,7",CASTEX (MIELAN),"4,68736222229798","4,90196078431373",428511,,,,,,
GRDC_6125210_DMF,6125210,"43,4969","0,7293","-1545994,61","-1070397,544",SEMEZIES-CACHAN (FAGET-ABBATIAL),SEMEZIES-CACHAN (FAGET-ABBATIAL),36,"247,49",O2725010,FR,1,0,0,1965,2009,45,"0,86",0,,6125210,427011,2003,"3571401,794","2311746,903","53,0700000000026",1,"17,0700000000026","47,4166666666739",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6125220_DMF,6125220,"43,0453","0,9282","-1542491,279","-1123254,387",CASTELBIAGUE (PONT DE RRADES),CASTELBIAGUE (PONT DE RRADES),98,"393,18",O0554010,FR,1,0,0,1968,2012,45,"0,33",0,,6125220,434206,2003,"3581725,617","2260016,386","96,0500000000064",1,"-1,94999999999357","-1,98979591836078",1,,,,,,434206,,,,,,
